<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<DATETIME>
12244.32,12257.98,12238.87,12245.55,0,0,2024-08-05 06:00:00
12250.18,12264.49,12226.59,12264.49,0,0,2024-08-05 07:00:00
12145.86,12161.92,12126.42,12161.03,0,0,2024-08-06 01:00:00
12159.21,12189.8,12159.21,12180.67,0,0,2024-08-06 02:00:00
12180.66,12199.02,12160.74,12193.32,0,0,2024-08-06 03:00:00
12194.53,12200.61,12175.33,12185.37,0,0,2024-08-06 04:00:00
12183.27,12194.19,12174.6,12174.6,0,0,2024-08-06 05:00:00
12178.26,12224.2,12177.98,12220.31,0,0,2024-08-06 06:00:00
12222.89,12245.76,12215.93,12245.76,0,0,2024-08-06 07:00:00
12284.38,12300.99,12266.87,12289.02,0,0,2024-08-07 01:00:00
12289.8,12314.0,12277.0,12299.88,0,0,2024-08-07 02:00:00
12299.31,12312.46,12282.99,12303.15,0,0,2024-08-07 03:00:00
12305.9,12319.19,12295.24,12310.31,0,0,2024-08-07 04:00:00
12307.6,12316.38,12293.56,12310.55,0,0,2024-08-07 05:00:00
12307.29,12328.7,12305.77,12321.68,0,0,2024-08-07 06:00:00
12324.42,12326.17,12305.74,12326.17,0,0,2024-08-07 07:00:00
12297.33,12297.33,12259.84,12263.08,0,0,2024-08-08 01:00:00
12260.04,12262.23,12215.22,12215.22,0,0,2024-08-08 02:00:00
12213.92,12248.57,12210.67,12218.43,0,0,2024-08-08 03:00:00
12217.89,12259.29,12217.89,12227.9,0,0,2024-08-08 04:00:00
12225.36,12235.41,12216.26,12221.54,0,0,2024-08-08 05:00:00
12222.47,12244.76,12222.47,12235.33,0,0,2024-08-08 06:00:00
12235.6,12257.28,12232.49,12257.28,0,0,2024-08-08 07:00:00
12255.8,12289.88,12247.14,12288.99,0,0,2024-08-09 01:00:00
12290.64,12312.61,12280.67,12312.61,0,0,2024-08-09 02:00:00
12312.61,12339.19,12284.44,12298.11,0,0,2024-08-09 03:00:00
12294.77,12320.36,12279.29,12312.22,0,0,2024-08-09 04:00:00
12305.48,12326.4,12303.6,12305.87,0,0,2024-08-09 05:00:00
12307.98,12309.21,12274.64,12279.18,0,0,2024-08-09 06:00:00
12280.5,12282.23,12243.46,12243.46,0,0,2024-08-09 07:00:00
12243.87,12252.88,12214.24,12251.01,0,0,2024-08-12 01:00:00
12249.96,12270.53,12239.45,12270.53,0,0,2024-08-12 02:00:00
12278.22,12325.84,12278.22,12302.68,0,0,2024-08-12 03:00:00
12301.77,12302.99,12288.7,12293.91,0,0,2024-08-12 04:00:00
12293.94,12300.05,12284.3,12291.3,0,0,2024-08-12 05:00:00
12290.91,12293.9,12268.96,12268.96,0,0,2024-08-12 06:00:00
12270.11,12281.25,12254.13,12281.25,0,0,2024-08-12 07:00:00
12257.2,12284.11,12253.89,12278.55,0,0,2024-08-13 01:00:00
12279.42,12309.26,12269.22,12296.9,0,0,2024-08-13 02:00:00
12300.98,12322.62,12288.67,12316.47,0,0,2024-08-13 03:00:00
12314.73,12325.32,12298.53,12298.53,0,0,2024-08-13 04:00:00
12302.46,12312.24,12302.46,12304.53,0,0,2024-08-13 05:00:00
12304.14,12317.88,12297.13,12297.13,0,0,2024-08-13 06:00:00
12310.04,12322.46,12293.63,12319.06,0,0,2024-08-13 07:00:00
12355.32,12384.81,12355.32,12374.55,0,0,2024-08-14 01:00:00
12374.31,12419.82,12372.25,12404.0,0,0,2024-08-14 02:00:00
12404.74,12410.84,12367.39,12373.0,0,0,2024-08-14 03:00:00
12369.66,12382.95,12368.45,12371.6,0,0,2024-08-14 04:00:00
12406.56,12484.09,12406.56,12482.43,0,0,2024-08-14 05:00:00
12483.52,12533.8,12483.52,12528.66,0,0,2024-08-14 06:00:00
12528.33,12572.53,12523.09,12572.53,0,0,2024-08-14 07:00:00
12567.48,12574.71,12554.56,12554.56,0,0,2024-08-15 01:00:00
12552.37,12559.8,12547.09,12552.74,0,0,2024-08-15 02:00:00
12547.45,12590.72,12547.45,12587.58,0,0,2024-08-15 03:00:00
12587.58,12587.58,12558.13,12577.13,0,0,2024-08-15 04:00:00
12580.22,12612.18,12566.42,12612.18,0,0,2024-08-15 05:00:00
12611.62,12618.13,12599.49,12602.8,0,0,2024-08-15 06:00:00
12601.42,12710.57,12598.86,12710.57,0,0,2024-08-15 07:00:00
12687.48,12690.15,12660.12,12660.12,0,0,2024-08-16 01:00:00
12660.78,12701.32,12653.22,12695.66,0,0,2024-08-16 02:00:00
12699.52,12768.29,12699.52,12737.92,0,0,2024-08-16 03:00:00
12735.83,12750.76,12730.56,12745.5,0,0,2024-08-16 04:00:00
12744.04,12752.86,12729.62,12747.88,0,0,2024-08-16 05:00:00
12746.56,12757.4,12740.7,12752.28,0,0,2024-08-16 06:00:00
12751.69,12780.63,12727.75,12727.75,0,0,2024-08-16 07:00:00
12634.98,12638.45,12585.81,12585.81,0,0,2024-08-19 01:00:00
12587.93,12602.07,12573.96,12589.45,0,0,2024-08-19 02:00:00
12575.09,12596.36,12551.18,12586.81,0,0,2024-08-19 03:00:00
12580.54,12613.53,12575.03,12613.53,0,0,2024-08-19 04:00:00
12613.44,12625.86,12598.98,12620.13,0,0,2024-08-19 05:00:00
12619.2,12645.04,12615.0,12638.51,0,0,2024-08-19 06:00:00
12636.59,12662.11,12621.31,12662.11,0,0,2024-08-19 07:00:00
12621.5,12625.97,12588.22,12588.22,0,0,2024-08-20 01:00:00
12590.64,12606.21,12572.58,12603.92,0,0,2024-08-20 02:00:00
12596.02,12604.01,12568.82,12581.4,0,0,2024-08-20 03:00:00
12577.31,12579.41,12559.06,12559.08,0,0,2024-08-20 04:00:00
12561.52,12566.87,12548.12,12554.81,0,0,2024-08-20 05:00:00
12552.78,12557.65,12542.89,12551.49,0,0,2024-08-20 06:00:00
12552.93,12565.36,12531.88,12558.08,0,0,2024-08-20 07:00:00
12552.67,12552.67,12510.92,12510.92,0,0,2024-08-21 01:00:00
12501.31,12515.54,12493.29,12493.29,0,0,2024-08-21 02:00:00
12493.91,12516.89,12475.38,12512.48,0,0,2024-08-21 03:00:00
12511.76,12518.98,12483.13,12503.39,0,0,2024-08-21 04:00:00
12503.5,12514.66,12486.23,12503.74,0,0,2024-08-21 05:00:00
12500.99,12511.94,12480.94,12499.63,0,0,2024-08-21 06:00:00
12498.38,12509.95,12490.52,12502.97,0,0,2024-08-21 07:00:00
12496.23,12498.85,12473.16,12482.47,0,0,2024-08-22 01:00:00
12479.28,12520.26,12476.13,12520.26,0,0,2024-08-22 02:00:00
12520.81,12520.81,12462.23,12468.01,0,0,2024-08-22 03:00:00
12467.54,12474.84,12460.92,12463.34,0,0,2024-08-22 04:00:00
12476.05,12478.85,12451.74,12457.39,0,0,2024-08-22 05:00:00
12463.48,12489.14,12462.97,12463.92,0,0,2024-08-22 06:00:00
12465.04,12483.3,12460.36,12469.35,0,0,2024-08-22 07:00:00
12457.94,12485.68,12455.42,12484.95,0,0,2024-08-23 01:00:00
12485.28,12485.28,12461.62,12472.67,0,0,2024-08-23 02:00:00
12469.27,12590.05,12465.43,12587.95,0,0,2024-08-23 03:00:00
12589.28,12589.28,12561.51,12563.71,0,0,2024-08-23 04:00:00
12568.16,12579.45,12554.63,12566.74,0,0,2024-08-23 05:00:00
12569.09,12587.75,12563.27,12568.94,0,0,2024-08-23 06:00:00
12566.86,12575.14,12529.99,12529.99,0,0,2024-08-23 07:00:00
12538.69,12543.81,12491.95,12501.01,0,0,2024-08-26 01:00:00
12500.35,12540.61,12498.87,12538.37,0,0,2024-08-26 02:00:00
12543.77,12595.93,12543.77,12580.27,0,0,2024-08-26 03:00:00
12581.21,12587.6,12558.76,12582.78,0,0,2024-08-26 04:00:00
12573.72,12584.36,12560.76,12560.76,0,0,2024-08-26 05:00:00
12563.02,12581.6,12556.44,12570.83,0,0,2024-08-26 06:00:00
12573.01,12589.83,12564.72,12589.83,0,0,2024-08-26 07:00:00
12605.66,12610.16,12536.29,12589.11,0,0,2024-08-27 01:00:00
12587.37,12589.2,12551.79,12554.65,0,0,2024-08-27 02:00:00
12555.03,12580.09,12555.03,12573.15,0,0,2024-08-27 03:00:00
12578.96,12580.87,12532.93,12546.02,0,0,2024-08-27 04:00:00
12541.43,12544.96,12516.41,12516.41,0,0,2024-08-27 05:00:00
12521.18,12528.14,12483.96,12483.96,0,0,2024-08-27 06:00:00
12483.78,12483.78,12451.11,12451.11,0,0,2024-08-27 07:00:00
12455.63,12474.85,12455.63,12458.56,0,0,2024-08-28 01:00:00
12460.05,12463.37,12439.57,12454.33,0,0,2024-08-28 02:00:00
12454.76,12456.21,12396.99,12408.23,0,0,2024-08-28 03:00:00
12407.23,12427.98,12400.23,12424.82,0,0,2024-08-28 04:00:00
12423.63,12423.63,12394.43,12410.46,0,0,2024-08-28 05:00:00
12413.56,12446.82,12408.87,12446.82,0,0,2024-08-28 06:00:00
12444.01,12470.6,12428.12,12470.6,0,0,2024-08-28 07:00:00
12457.56,12467.37,12404.7,12409.15,0,0,2024-08-29 01:00:00
12408.42,12425.41,12381.87,12390.37,0,0,2024-08-29 02:00:00
12384.27,12392.34,12362.31,12383.41,0,0,2024-08-29 03:00:00
12382.32,12393.72,12362.79,12366.29,0,0,2024-08-29 04:00:00
12368.46,12392.26,12360.52,12392.26,0,0,2024-08-29 05:00:00
12396.99,12397.66,12368.34,12373.67,0,0,2024-08-29 06:00:00
12374.59,12384.82,12327.42,12353.61,0,0,2024-08-29 07:00:00
12354.72,12403.83,12354.72,12403.45,0,0,2024-08-30 01:00:00
12406.94,12417.64,12374.1,12417.64,0,0,2024-08-30 02:00:00
12416.07,12429.46,12389.45,12399.82,0,0,2024-08-30 03:00:00
12401.65,12430.64,12397.96,12413.08,0,0,2024-08-30 04:00:00
12412.03,12412.03,12383.77,12389.9,0,0,2024-08-30 05:00:00
12388.32,12413.76,12379.94,12401.59,0,0,2024-08-30 06:00:00
12401.65,12447.68,12394.72,12447.68,0,0,2024-08-30 07:00:00
12396.57,12424.52,12396.57,12405.8,0,0,2024-09-02 01:00:00
12406.19,12421.66,12393.63,12416.66,0,0,2024-09-02 02:00:00
12414.82,12446.84,12409.19,12409.19,0,0,2024-09-02 03:00:00
12407.7,12436.36,12404.76,12436.36,0,0,2024-09-02 04:00:00
12436.1,12480.63,12436.1,12471.08,0,0,2024-09-02 05:00:00
12473.62,12518.91,12471.61,12515.08,0,0,2024-09-02 06:00:00
12513.9,12555.52,12511.2,12555.52,0,0,2024-09-02 07:00:00
12565.31,12566.12,12529.18,12529.89,0,0,2024-09-03 01:00:00
12534.01,12544.51,12513.01,12541.02,0,0,2024-09-03 02:00:00
12550.81,12594.32,12505.28,12512.1,0,0,2024-09-03 03:00:00
12509.29,12543.12,12509.29,12530.31,0,0,2024-09-03 04:00:00
12535.5,12539.25,12516.14,12516.14,0,0,2024-09-03 05:00:00
12514.75,12525.05,12503.9,12515.6,0,0,2024-09-03 06:00:00
12520.18,12534.51,12506.63,12534.51,0,0,2024-09-03 07:00:00
12469.64,12490.45,12418.4,12418.4,0,0,2024-09-04 01:00:00
12417.62,12455.09,12395.52,12455.09,0,0,2024-09-04 02:00:00
12455.76,12462.7,12438.21,12455.71,0,0,2024-09-04 03:00:00
12455.47,12503.21,12454.0,12492.27,0,0,2024-09-04 04:00:00
12495.49,12517.77,12489.66,12511.91,0,0,2024-09-04 05:00:00
12509.84,12519.03,12506.43,12510.85,0,0,2024-09-04 06:00:00
12510.4,12553.35,12503.63,12553.35,0,0,2024-09-04 07:00:00
12588.61,12592.37,12555.71,12567.95,0,0,2024-09-05 01:00:00
12567.11,12576.36,12552.36,12555.79,0,0,2024-09-05 02:00:00
12550.22,12594.6,12550.22,12592.25,0,0,2024-09-05 03:00:00
12587.67,12602.88,12575.12,12580.33,0,0,2024-09-05 04:00:00
12583.11,12616.78,12581.52,12616.23,0,0,2024-09-05 05:00:00
12612.78,12631.64,12612.43,12623.76,0,0,2024-09-05 06:00:00
12623.05,12678.66,12622.19,12678.66,0,0,2024-09-05 07:00:00
12655.37,12659.39,12598.51,12607.76,0,0,2024-09-06 01:00:00
12609.64,12628.1,12606.89,12609.51,0,0,2024-09-06 02:00:00
12610.06,12651.13,12610.06,12625.41,0,0,2024-09-06 03:00:00
12625.41,12634.66,12607.61,12628.67,0,0,2024-09-06 04:00:00
12631.37,12648.28,12627.18,12629.66,0,0,2024-09-06 05:00:00
12630.08,12637.22,12622.49,12627.58,0,0,2024-09-06 06:00:00
12623.71,12639.01,12615.51,12615.51,0,0,2024-09-06 07:00:00
12567.4,12569.43,12487.83,12487.83,0,0,2024-09-09 01:00:00
12488.75,12524.78,12479.92,12498.45,0,0,2024-09-09 02:00:00
12488.43,12552.36,12484.54,12528.26,0,0,2024-09-09 03:00:00
12529.23,12563.51,12529.23,12563.51,0,0,2024-09-09 04:00:00
12563.87,12566.44,12551.07,12561.04,0,0,2024-09-09 05:00:00
12562.26,12581.05,12561.0,12573.15,0,0,2024-09-09 06:00:00
12577.23,12621.62,12575.77,12621.62,0,0,2024-09-09 07:00:00
12603.11,12629.9,12601.77,12603.36,0,0,2024-09-10 01:00:00
12602.53,12620.8,12559.13,12613.48,0,0,2024-09-10 02:00:00
12609.52,12661.31,12609.52,12654.3,0,0,2024-09-10 03:00:00
12657.82,12687.53,12647.31,12650.7,0,0,2024-09-10 04:00:00
12650.95,12660.34,12621.51,12621.51,0,0,2024-09-10 05:00:00
12622.94,12630.99,12611.86,12626.0,0,0,2024-09-10 06:00:00
12625.87,12650.63,12625.87,12632.82,0,0,2024-09-10 07:00:00
12650.19,12656.97,12609.51,12609.51,0,0,2024-09-11 01:00:00
12612.26,12654.1,12607.06,12648.51,0,0,2024-09-11 02:00:00
12645.99,12663.02,12640.82,12646.7,0,0,2024-09-11 03:00:00
12634.92,12641.12,12619.58,12640.09,0,0,2024-09-11 04:00:00
12642.33,12643.15,12625.48,12641.37,0,0,2024-09-11 05:00:00
12639.92,12659.74,12637.86,12642.47,0,0,2024-09-11 06:00:00
12641.65,12666.9,12632.0,12632.35,0,0,2024-09-11 07:00:00
12615.93,12621.87,12595.34,12611.86,0,0,2024-09-12 01:00:00
12614.33,12662.81,12614.13,12660.38,0,0,2024-09-12 02:00:00
12666.24,12705.47,12666.24,12695.93,0,0,2024-09-12 03:00:00
12695.62,12733.15,12686.6,12725.97,0,0,2024-09-12 04:00:00
12728.14,12730.63,12711.2,12720.88,0,0,2024-09-12 05:00:00
12720.07,12749.42,12706.62,12749.42,0,0,2024-09-12 06:00:00
12749.29,12820.28,12745.83,12820.28,0,0,2024-09-12 07:00:00
12775.14,12777.7,12710.26,12774.17,0,0,2024-09-13 01:00:00
12767.85,12777.47,12699.61,12777.47,0,0,2024-09-13 02:00:00
12742.96,12824.93,12742.96,12824.88,0,0,2024-09-13 03:00:00
12822.67,12823.75,12764.73,12768.1,0,0,2024-09-13 04:00:00
12767.26,12781.46,12752.93,12779.49,0,0,2024-09-13 05:00:00
12783.93,12794.88,12774.41,12781.6,0,0,2024-09-13 06:00:00
12783.03,12832.55,12773.62,12832.55,0,0,2024-09-13 07:00:00
12766.79,12766.79,12692.33,12711.99,0,0,2024-09-16 01:00:00
12711.83,12748.66,12711.83,12736.5,0,0,2024-09-16 02:00:00
12738.78,12801.88,12736.71,12736.71,0,0,2024-09-16 03:00:00
12735.26,12735.85,12694.64,12700.58,0,0,2024-09-16 04:00:00
12703.65,12741.75,12699.51,12735.66,0,0,2024-09-16 05:00:00
12734.94,12734.94,12688.88,12693.33,0,0,2024-09-16 06:00:00
12693.9,12713.71,12688.27,12704.39,0,0,2024-09-16 07:00:00
12699.59,12709.7,12693.43,12698.01,0,0,2024-09-17 01:00:00
12698.35,12700.04,12609.35,12616.98,0,0,2024-09-17 02:00:00
12614.41,12672.18,12614.41,12670.91,0,0,2024-09-17 03:00:00
12671.61,12672.89,12647.46,12656.07,0,0,2024-09-17 04:00:00
12654.7,12696.22,12647.16,12668.08,0,0,2024-09-17 05:00:00
12665.94,12668.1,12646.06,12648.42,0,0,2024-09-17 06:00:00
12651.0,12671.95,12645.05,12671.95,0,0,2024-09-17 07:00:00
12616.94,12647.22,12614.58,12629.85,0,0,2024-09-18 01:00:00
12630.48,12660.3,12627.9,12652.35,0,0,2024-09-18 02:00:00
12648.23,12667.55,12637.02,12644.51,0,0,2024-09-18 03:00:00
12645.09,12648.28,12632.64,12638.07,0,0,2024-09-18 04:00:00
12640.26,12640.77,12625.03,12636.19,0,0,2024-09-18 05:00:00
12636.19,12643.79,12615.44,12618.89,0,0,2024-09-18 06:00:00
12617.35,12622.47,12586.98,12586.98,0,0,2024-09-18 07:00:00
12638.35,12638.35,12598.17,12608.92,0,0,2024-09-19 01:00:00
12612.89,12613.55,12594.03,12607.1,0,0,2024-09-19 02:00:00
12601.07,12643.59,12597.88,12610.98,0,0,2024-09-19 03:00:00
12607.41,12638.74,12598.88,12632.46,0,0,2024-09-19 04:00:00
12632.42,12636.79,12616.4,12625.99,0,0,2024-09-19 05:00:00
12628.24,12629.55,12604.35,12608.54,0,0,2024-09-19 06:00:00
12613.22,12665.0,12612.66,12665.0,0,0,2024-09-19 07:00:00
12632.26,12636.66,12594.18,12624.21,0,0,2024-09-20 01:00:00
12625.81,12627.92,12588.74,12594.78,0,0,2024-09-20 02:00:00
12597.2,12618.36,12591.06,12611.32,0,0,2024-09-20 03:00:00
12611.26,12612.98,12580.21,12581.0,0,0,2024-09-20 04:00:00
12576.52,12587.62,12566.16,12567.95,0,0,2024-09-20 05:00:00
12571.1,12572.91,12547.61,12553.34,0,0,2024-09-20 06:00:00
12552.7,12570.99,12478.5,12478.5,0,0,2024-09-20 07:00:00
12437.72,12457.26,12425.28,12442.15,0,0,2024-09-23 01:00:00
12443.47,12455.87,12398.24,12403.16,0,0,2024-09-23 02:00:00
12437.99,12444.37,12428.63,12433.32,0,0,2024-09-23 03:00:00
12427.41,12427.41,12399.32,12400.66,0,0,2024-09-23 04:00:00
12400.18,12447.61,12400.18,12432.17,0,0,2024-09-23 05:00:00
12436.2,12451.93,12429.45,12432.47,0,0,2024-09-23 06:00:00
12433.37,12434.46,12404.17,12404.17,0,0,2024-09-23 07:00:00
12401.47,12409.86,12393.48,12403.61,0,0,2024-09-24 01:00:00
12402.81,12412.11,12377.1,12400.97,0,0,2024-09-24 02:00:00
12407.41,12423.76,12381.21,12381.21,0,0,2024-09-24 03:00:00
12381.97,12393.99,12361.17,12364.88,0,0,2024-09-24 04:00:00
12367.29,12375.31,12308.65,12314.71,0,0,2024-09-24 05:00:00
12312.95,12323.15,12309.86,12311.22,0,0,2024-09-24 06:00:00
12325.26,12336.55,12303.99,12303.99,0,0,2024-09-24 07:00:00
12307.8,12307.8,12264.53,12293.08,0,0,2024-09-25 01:00:00
12289.08,12352.25,12285.48,12352.25,0,0,2024-09-25 02:00:00
12351.44,12355.34,12279.49,12317.32,0,0,2024-09-25 03:00:00
12319.85,12326.99,12302.84,12306.21,0,0,2024-09-25 04:00:00
12313.44,12320.66,12287.02,12295.21,0,0,2024-09-25 05:00:00
12300.71,12308.45,12273.69,12282.06,0,0,2024-09-25 06:00:00
12281.77,12282.78,12224.53,12224.53,0,0,2024-09-25 07:00:00
12235.43,12236.09,12225.5,12226.0,0,0,2024-09-26 01:00:00
12226.66,12309.06,12224.25,12309.06,0,0,2024-09-26 02:00:00
12312.83,12368.42,12312.83,12345.66,0,0,2024-09-26 03:00:00
12345.35,12355.62,12337.18,12351.19,0,0,2024-09-26 04:00:00
12351.0,12391.71,12346.55,12390.13,0,0,2024-09-26 05:00:00
12390.32,12416.03,12387.02,12416.03,0,0,2024-09-26 06:00:00
12418.94,12491.58,12417.58,12491.58,0,0,2024-09-26 07:00:00
12501.73,12513.93,12477.92,12482.24,0,0,2024-09-27 01:00:00
12482.24,12493.25,12467.29,12493.25,0,0,2024-09-27 02:00:00
12519.64,12551.37,12519.64,12540.84,0,0,2024-09-27 03:00:00
12538.74,12560.03,12533.31,12534.65,0,0,2024-09-27 04:00:00
12532.11,12552.42,12518.23,12518.23,0,0,2024-09-27 05:00:00
12520.29,12524.58,12503.36,12510.32,0,0,2024-09-27 06:00:00
12509.39,12509.39,12457.41,12457.41,0,0,2024-09-27 07:00:00
12424.87,12455.04,12412.08,12452.73,0,0,2024-09-30 01:00:00
12453.89,12480.54,12452.25,12459.1,0,0,2024-09-30 02:00:00
12459.21,12488.37,12456.65,12470.47,0,0,2024-09-30 03:00:00
12477.17,12483.91,12456.39,12468.27,0,0,2024-09-30 04:00:00
12474.38,12487.73,12452.47,12479.34,0,0,2024-09-30 05:00:00
12478.54,12506.76,12471.58,12506.76,0,0,2024-09-30 06:00:00
12423.82,12423.82,12423.82,12423.82,0,0,2024-09-30 07:00:00
12396.33,12411.82,12396.33,12410.67,0,0,2024-10-01 01:00:00
12409.23,12431.12,12401.04,12401.04,0,0,2024-10-01 02:00:00
12410.82,12477.87,12400.23,12477.87,0,0,2024-10-01 03:00:00
12480.16,12508.79,12480.08,12489.65,0,0,2024-10-01 04:00:00
12489.94,12497.61,12471.69,12471.69,0,0,2024-10-01 05:00:00
12470.64,12475.15,12452.03,12452.03,0,0,2024-10-01 06:00:00
12466.69,12466.69,12466.69,12466.69,0,0,2024-10-01 07:00:00
12392.75,12428.35,12388.77,12418.0,0,0,2024-10-02 01:00:00
12418.0,12418.0,12389.37,12395.65,0,0,2024-10-02 02:00:00
12399.55,12467.71,12399.55,12465.51,0,0,2024-10-02 03:00:00
12462.58,12471.19,12446.1,12448.25,0,0,2024-10-02 04:00:00
12446.74,12475.36,12446.74,12454.51,0,0,2024-10-02 05:00:00
12456.15,12496.94,12456.15,12494.54,0,0,2024-10-02 06:00:00
12451.69,12451.69,12451.69,12451.69,0,0,2024-10-02 07:00:00
12471.75,12519.5,12462.07,12518.56,0,0,2024-10-03 01:00:00
12512.92,12530.39,12509.59,12523.34,0,0,2024-10-03 02:00:00
12522.36,12566.3,12513.01,12561.06,0,0,2024-10-03 03:00:00
12560.0,12568.28,12537.7,12537.7,0,0,2024-10-03 04:00:00
12537.52,12552.32,12517.03,12524.69,0,0,2024-10-03 05:00:00
12520.32,12548.5,12514.42,12547.96,0,0,2024-10-03 06:00:00
12572.66,12572.66,12572.66,12572.66,0,0,2024-10-03 07:00:00
12532.2,12556.97,12520.44,12547.82,0,0,2024-10-04 01:00:00
12548.14,12557.07,12532.15,12542.87,0,0,2024-10-04 02:00:00
12543.23,12550.73,12525.15,12547.37,0,0,2024-10-04 03:00:00
12549.64,12579.71,12535.8,12575.09,0,0,2024-10-04 04:00:00
12574.81,12575.91,12546.75,12563.39,0,0,2024-10-04 05:00:00
12564.59,12573.71,12553.17,12573.71,0,0,2024-10-04 06:00:00
12619.94,12619.94,12619.94,12619.94,0,0,2024-10-04 07:00:00
12587.09,12628.59,12584.16,12616.51,0,0,2024-10-07 01:00:00
12611.96,12625.58,12584.54,12598.87,0,0,2024-10-07 02:00:00
12598.08,12600.32,12537.18,12543.86,0,0,2024-10-07 03:00:00
12543.21,12557.72,12534.84,12545.69,0,0,2024-10-07 04:00:00
12546.34,12556.8,12525.56,12527.66,0,0,2024-10-07 05:00:00
12528.1,12561.03,12528.1,12561.02,0,0,2024-10-07 06:00:00
12596.87,12596.87,12596.87,12596.87,0,0,2024-10-07 07:00:00
12522.93,12550.96,12522.93,12545.15,0,0,2024-10-08 01:00:00
12543.31,12585.67,12543.31,12585.67,0,0,2024-10-08 02:00:00
12585.7,12592.52,12564.31,12571.78,0,0,2024-10-08 03:00:00
12573.94,12603.5,12573.2,12601.03,0,0,2024-10-08 04:00:00
12596.32,12602.72,12537.27,12537.27,0,0,2024-10-08 05:00:00
12535.82,12551.87,12532.74,12539.59,0,0,2024-10-08 06:00:00
12555.99,12555.99,12555.99,12555.99,0,0,2024-10-08 07:00:00
12585.45,12624.56,12582.49,12618.87,0,0,2024-10-09 01:00:00
12624.78,12647.03,12597.8,12646.97,0,0,2024-10-09 02:00:00
12648.45,12707.56,12644.45,12707.06,0,0,2024-10-09 03:00:00
12702.23,12763.59,12702.23,12762.26,0,0,2024-10-09 04:00:00
12763.67,12763.67,12718.2,12727.49,0,0,2024-10-09 05:00:00
12730.12,12772.09,12730.12,12760.65,0,0,2024-10-09 06:00:00
12776.13,12776.13,12776.13,12776.13,0,0,2024-10-09 07:00:00
12784.07,12803.13,12784.07,12793.06,0,0,2024-10-10 01:00:00
12800.99,12816.71,12784.39,12798.8,0,0,2024-10-10 02:00:00
12802.19,12833.73,12799.06,12801.14,0,0,2024-10-10 03:00:00
12802.02,12823.8,12795.05,12822.9,0,0,2024-10-10 04:00:00
12821.83,12830.59,12802.7,12808.17,0,0,2024-10-10 05:00:00
12806.12,12810.08,12768.55,12773.59,0,0,2024-10-10 06:00:00
12754.58,12754.58,12754.58,12754.58,0,0,2024-10-10 07:00:00
12721.19,12739.53,12715.3,12736.33,0,0,2024-10-11 01:00:00
12735.92,12768.31,12735.92,12765.83,0,0,2024-10-11 02:00:00
12764.46,12765.87,12744.96,12765.87,0,0,2024-10-11 03:00:00
12763.02,12776.81,12748.92,12755.21,0,0,2024-10-11 04:00:00
12753.63,12786.51,12753.56,12784.53,0,0,2024-10-11 05:00:00
12784.26,12808.62,12777.18,12807.19,0,0,2024-10-11 06:00:00
12845.64,12845.64,12845.64,12845.64,0,0,2024-10-11 07:00:00
12797.05,12805.81,12777.63,12795.68,0,0,2024-10-14 01:00:00
12802.86,12827.64,12779.69,12784.18,0,0,2024-10-14 02:00:00
12786.02,12796.25,12769.06,12782.54,0,0,2024-10-14 03:00:00
12776.02,12778.57,12756.57,12773.42,0,0,2024-10-14 04:00:00
12778.0,12779.68,12751.13,12768.65,0,0,2024-10-14 05:00:00
12768.12,12782.94,12762.04,12777.09,0,0,2024-10-14 06:00:00
12766.75,12766.75,12766.75,12766.75,0,0,2024-10-14 07:00:00
12754.99,12754.99,12718.26,12741.42,0,0,2024-10-15 01:00:00
12732.94,12770.34,12732.94,12770.34,0,0,2024-10-15 02:00:00
12771.74,12790.77,12760.71,12781.98,0,0,2024-10-15 03:00:00
12776.86,12793.98,12760.45,12789.68,0,0,2024-10-15 04:00:00
12786.4,12820.4,12780.71,12811.95,0,0,2024-10-15 05:00:00
12812.43,12824.12,12804.73,12817.61,0,0,2024-10-15 06:00:00
12840.77,12840.77,12840.77,12840.77,0,0,2024-10-15 07:00:00
12771.81,12800.36,12770.81,12800.12,0,0,2024-10-16 01:00:00
12774.96,12798.28,12772.81,12783.46,0,0,2024-10-16 02:00:00
12779.5,12795.27,12741.37,12741.37,0,0,2024-10-16 03:00:00
12741.69,12741.69,12709.74,12709.74,0,0,2024-10-16 04:00:00
12706.57,12714.18,12687.54,12698.02,0,0,2024-10-16 05:00:00
12699.69,12705.0,12670.34,12670.34,0,0,2024-10-16 06:00:00
12641.32,12641.32,12641.32,12641.32,0,0,2024-10-16 07:00:00
12632.11,12667.35,12632.11,12650.86,0,0,2024-10-17 01:00:00
12646.48,12709.0,12646.48,12700.46,0,0,2024-10-17 02:00:00
12701.43,12707.64,12685.11,12707.64,0,0,2024-10-17 03:00:00
12708.45,12715.96,12694.87,12708.65,0,0,2024-10-17 04:00:00
12708.33,12718.13,12694.83,12704.43,0,0,2024-10-17 05:00:00
12705.89,12768.54,12700.96,12768.54,0,0,2024-10-17 06:00:00
12768.54,12768.54,12768.54,12768.54,0,0,2024-10-17 07:00:00
12731.96,12757.68,12728.11,12744.09,0,0,2024-10-18 01:00:00
12745.92,12774.15,12745.92,12762.15,0,0,2024-10-18 02:00:00
12761.44,12778.51,12761.44,12776.11,0,0,2024-10-18 03:00:00
12777.75,12797.86,12768.74,12771.67,0,0,2024-10-18 04:00:00
