<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
XRP.V,60,20240404,080000,0.568211,0.572106,0.567906,0.571,21822397.7134,0
XRP.V,60,20240404,090000,0.5708,0.572371,0.568055,0.571337,53114296.607408,0
XRP.V,60,20240404,100000,0.571237,0.576631,0.570292,0.573268,49704975.897533,0
XRP.V,60,20240404,110000,0.573268,0.578949,0.572763,0.575754,33247117.356933,0
XRP.V,60,20240404,120000,0.575554,0.578965,0.574854,0.575837,50346695.34769,0
XRP.V,60,20240404,130000,0.575937,0.577225,0.575271,0.575577,26247753.130369,0
XRP.V,60,20240404,140000,0.575477,0.576971,0.574171,0.575025,26173433.312431,0
XRP.V,60,20240404,150000,0.575025,0.579294,0.574725,0.578488,29261394.969814,0
XRP.V,60,20240404,160000,0.578588,0.617094,0.578588,0.596421,644958870.8023,0
XRP.V,60,20240404,170000,0.596321,0.600728,0.594408,0.596492,50250825.59279,0
XRP.V,60,20240404,180000,0.596492,0.596492,0.590048,0.594178,39920773.277517,0
XRP.V,60,20240404,190000,0.594178,0.599764,0.593972,0.598393,56571145.949511,0
XRP.V,60,20240404,200000,0.598393,0.604402,0.598393,0.603201,43743631.071573,0
XRP.V,60,20240404,210000,0.603301,0.605102,0.596933,0.598139,33433450.846927,0
XRP.V,60,20240404,220000,0.598039,0.60037,0.596092,0.596198,19918449.869732,0
XRP.V,60,20240404,230000,0.596298,0.596598,0.585292,0.59113,53190260.312864,0
XRP.V,60,20240404,235900,0.59123,0.592112,0.58597,0.589341,19077217.104878,0
XRP.V,60,20240405,010000,0.589541,0.591742,0.586917,0.589947,20917729.523715,0
XRP.V,60,20240405,020000,0.589947,0.594043,0.588947,0.593637,17009751.657119,0
XRP.V,60,20240405,030000,0.593637,0.594167,0.589077,0.59226,16504191.948106,0
XRP.V,60,20240405,040000,0.59226,0.59226,0.584969,0.587288,25985766.341106,0
XRP.V,60,20240405,050000,0.587288,0.587394,0.579132,0.582227,46315942.332231,0
XRP.V,60,20240405,060000,0.582227,0.5883,0.581927,0.587982,25970716.351169,0
XRP.V,60,20240405,070000,0.587882,0.588194,0.582615,0.584964,21160223.952697,0
XRP.V,60,20240405,080000,0.585064,0.585764,0.576913,0.580438,46114753.143811,0
XRP.V,60,20240405,090000,0.580438,0.583028,0.57802,0.582834,44441322.32395,0
XRP.V,60,20240405,100000,0.582834,0.583529,0.57937,0.581671,33158526.907926,0
XRP.V,60,20240405,110000,0.581771,0.587841,0.581065,0.582624,48189974.635018,0
XRP.V,60,20240405,120000,0.582624,0.582624,0.573617,0.577423,56577494.264223,0
XRP.V,60,20240405,130000,0.577323,0.578323,0.572811,0.577846,34664124.087649,0
XRP.V,60,20240405,140000,0.577946,0.578741,0.571909,0.572314,36148311.125487,0
XRP.V,60,20240405,150000,0.572414,0.577027,0.568942,0.576627,51877107.820199,0
XRP.V,60,20240405,160000,0.576527,0.579208,0.574001,0.577819,31868734.281163,0
XRP.V,60,20240405,170000,0.57792,0.583115,0.576819,0.581808,26203466.839101,0
XRP.V,60,20240405,180000,0.581814,0.583438,0.580113,0.583321,24729633.306301,0
XRP.V,60,20240405,190000,0.583321,0.585175,0.58069,0.584886,26933900.802505,0
XRP.V,60,20240405,200000,0.584892,0.585681,0.583215,0.584058,10644376.483107,0
XRP.V,60,20240405,210000,0.584258,0.587735,0.584069,0.5873,17305614.310431,0
XRP.V,60,20240405,220000,0.587406,0.590859,0.587406,0.5888,16873548.888619,0
XRP.V,60,20240405,230000,0.5888,0.591466,0.587694,0.590477,15940637.115374,0
XRP.V,60,20240405,235900,0.590477,0.591101,0.586434,0.5884,37544837.418621,0
XRP.V,60,20240406,010000,0.5884,0.588971,0.586564,0.58697,27890314.094336,0
XRP.V,60,20240406,020000,0.58697,0.588588,0.58687,0.587305,12000493.664905,0
XRP.V,60,20240406,030000,0.587305,0.589071,0.585457,0.588065,13174535.764397,0
XRP.V,60,20240406,040000,0.588165,0.589977,0.587282,0.588488,10649207.4008,0
XRP.V,60,20240406,050000,0.588488,0.591019,0.587888,0.5894,32168859.589815,0
XRP.V,60,20240406,060000,0.5893,0.591095,0.588494,0.589394,8275388.9713449,0
XRP.V,60,20240406,070000,0.589394,0.59156,0.589394,0.591454,3053447.3316279,0
XRP.V,60,20240406,080000,0.591454,0.592395,0.589494,0.590589,24750671.621803,0
XRP.V,60,20240406,090000,0.590489,0.591483,0.589289,0.591071,14916035.907906,0
XRP.V,60,20240406,100000,0.590971,0.591177,0.589465,0.590212,13717723.852622,0
XRP.V,60,20240406,110000,0.590212,0.591707,0.589477,0.591371,15858428.596232,0
XRP.V,60,20240406,120000,0.591371,0.592148,0.588565,0.589559,20232525.605522,0
XRP.V,60,20240406,130000,0.589559,0.590348,0.588371,0.589365,14592991.495916,0
XRP.V,60,20240406,140000,0.589265,0.589765,0.587623,0.587923,9367043.5013201,0
XRP.V,60,20240406,150000,0.588123,0.588547,0.58717,0.588076,7067227.9400384,0
XRP.V,60,20240406,160000,0.588176,0.588677,0.586905,0.587305,17261646.730469,0
XRP.V,60,20240406,170000,0.587406,0.59073,0.586876,0.59053,13032755.056618,0
XRP.V,60,20240406,180000,0.59043,0.596519,0.589712,0.594178,48698229.588001,0
XRP.V,60,20240406,190000,0.594378,0.594778,0.591918,0.593189,22644826.521828,0
XRP.V,60,20240406,200000,0.593189,0.594413,0.589018,0.589912,32144968.629344,0
XRP.V,60,20240406,210000,0.590012,0.591118,0.589418,0.590412,10073748.791151,0
XRP.V,60,20240406,220000,0.590512,0.590724,0.589724,0.590624,3656320.6098962,0
XRP.V,60,20240406,230000,0.590724,0.590948,0.589742,0.590842,5306562.9378774,0
XRP.V,60,20240406,235900,0.590842,0.591248,0.589141,0.589547,7108160.8957294,0
XRP.V,60,20240407,010000,0.589547,0.594971,0.589547,0.594271,19882702.62636,0
XRP.V,60,20240407,020000,0.594271,0.59876,0.592724,0.593025,31579560.31605,0
XRP.V,60,20240407,030000,0.593025,0.595137,0.592466,0.594661,16414217.772175,0
XRP.V,60,20240407,040000,0.594666,0.598067,0.594466,0.596579,26999828.50663,0
XRP.V,60,20240407,050000,0.596479,0.597491,0.593726,0.594326,20370822.761814,0
XRP.V,60,20240407,060000,0.594326,0.595708,0.59382,0.595214,15660748.909455,0
XRP.V,60,20240407,070000,0.595214,0.595856,0.594361,0.595262,9482220.0298618,0
XRP.V,60,20240407,080000,0.595262,0.596815,0.595256,0.596715,8361973.1786057,0
XRP.V,60,20240407,090000,0.596815,0.596915,0.595126,0.595332,8658902.1102666,0
XRP.V,60,20240407,100000,0.595332,0.596733,0.595226,0.595832,6305536.6290294,0
XRP.V,60,20240407,110000,0.595732,0.597209,0.59512,0.596903,7052263.0143482,0
XRP.V,60,20240407,120000,0.597009,0.598944,0.595367,0.596079,16474635.746298,0
XRP.V,60,20240407,130000,0.596073,0.597185,0.595273,0.597079,10377030.433283,0
XRP.V,60,20240407,140000,0.597079,0.597485,0.595879,0.597485,9167035.2923719,0
XRP.V,60,20240407,150000,0.597485,0.597485,0.595485,0.595973,16172455.694902,0
XRP.V,60,20240407,160000,0.596073,0.602827,0.595773,0.599526,40737057.15373,0
XRP.V,60,20240407,170000,0.59962,0.60212,0.598014,0.601514,13904229.460059,0
XRP.V,60,20240407,180000,0.601414,0.60172,0.595113,0.596613,19770541.850033,0
XRP.V,60,20240407,190000,0.596513,0.600854,0.595488,0.596658,37191433.487255,0
XRP.V,60,20240407,200000,0.596758,0.596894,0.595036,0.59546,20203662.550652,0
XRP.V,60,20240407,210000,0.595554,0.59566,0.593047,0.593577,22681784.442528,0
XRP.V,60,20240407,220000,0.593471,0.594071,0.589659,0.591059,27933475.730769,0
XRP.V,60,20240407,230000,0.591059,0.594259,0.590853,0.592459,14920726.847989,0
XRP.V,60,20240407,235900,0.592159,0.592559,0.590647,0.591053,17252858.582281,0
XRP.V,60,20240408,010000,0.590953,0.593059,0.589859,0.592653,9561549.5458656,0
XRP.V,60,20240408,020000,0.592653,0.595152,0.592653,0.594458,6952534.2623064,0
XRP.V,60,20240408,030000,0.594358,0.594458,0.590482,0.591788,15452230.959538,0
XRP.V,60,20240408,040000,0.591888,0.594352,0.591282,0.593153,11943169.365069,0
XRP.V,60,20240408,050000,0.593253,0.593482,0.589182,0.590688,23807535.034006,0
XRP.V,60,20240408,060000,0.590888,0.592147,0.588288,0.592047,12612384.516198,0
XRP.V,60,20240408,070000,0.592247,0.592447,0.589547,0.591947,12946571.372905,0
XRP.V,60,20240408,080000,0.591947,0.593412,0.591847,0.592136,15127352.636063,0
XRP.V,60,20240408,090000,0.592241,0.59873,0.590524,0.596948,77424068.198456,0
XRP.V,60,20240408,100000,0.596948,0.605,0.596842,0.6015,72969006.226526,0
XRP.V,60,20240408,110000,0.6017,0.609878,0.600894,0.607978,75357086.987136,0
XRP.V,60,20240408,120000,0.607972,0.611729,0.605655,0.60713,89548216.384402,0
XRP.V,60,20240408,130000,0.60733,0.608848,0.605624,0.607991,41815041.731854,0
XRP.V,60,20240408,140000,0.607984,0.608766,0.605812,0.607251,33188547.850982,0
XRP.V,60,20240408,150000,0.607251,0.61108,0.606288,0.6065,48422516.605736,0
XRP.V,60,20240408,160000,0.6065,0.617096,0.602095,0.614316,103252399.80784,0
XRP.V,60,20240408,170000,0.614016,0.618245,0.609847,0.614371,51396012.376429,0
XRP.V,60,20240408,180000,0.614371,0.61787,0.614071,0.615332,40927535.683676,0
XRP.V,60,20240408,190000,0.615332,0.625637,0.614632,0.6173,115633974.17447,0
XRP.V,60,20240408,200000,0.6173,0.625062,0.6172,0.623256,58658293.615724,0
XRP.V,60,20240408,210000,0.62355,0.626275,0.621968,0.624675,49832304.165116,0
XRP.V,60,20240408,220000,0.624775,0.626469,0.621825,0.624812,34101068.999753,0
XRP.V,60,20240408,230000,0.6246,0.625694,0.620469,0.621263,35055119.500951,0
XRP.V,60,20240408,235900,0.621263,0.622956,0.617863,0.618763,42639668.704596,0
XRP.V,60,20240409,010000,0.618863,0.61935,0.616363,0.618844,27489431.813577,0
XRP.V,60,20240409,020000,0.618744,0.619438,0.614669,0.614669,25746086.609374,0
XRP.V,60,20240409,030000,0.614569,0.616869,0.613382,0.615488,33367175.292092,0
XRP.V,60,20240409,040000,0.615588,0.616594,0.6119,0.613025,31211191.727548,0
XRP.V,60,20240409,050000,0.613025,0.616712,0.612725,0.616057,12395790.055554,0
XRP.V,60,20240409,060000,0.616051,0.616863,0.611763,0.613369,24536685.687059,0
XRP.V,60,20240409,070000,0.613369,0.616269,0.612163,0.615557,16948517.656618,0
XRP.V,60,20240409,080000,0.615557,0.618863,0.615457,0.616488,32995155.782766,0
XRP.V,60,20240409,090000,0.616388,0.620624,0.613866,0.617291,47407711.716133,0
XRP.V,60,20240409,100000,0.617391,0.619717,0.607394,0.608495,88677300.639863,0
XRP.V,60,20240409,110000,0.608495,0.609822,0.601486,0.609416,50637457.280917,0
XRP.V,60,20240409,120000,0.609416,0.610622,0.606694,0.607576,37801387.799749,0
XRP.V,60,20240409,130000,0.607576,0.61071,0.606621,0.610104,15628461.505278,0
XRP.V,60,20240409,140000,0.610204,0.625913,0.609998,0.623781,57845299.953168,0
XRP.V,60,20240409,150000,0.624281,0.642842,0.624088,0.630181,208295712.55142,0
XRP.V,60,20240409,160000,0.630181,0.633438,0.624156,0.624856,40638478.725786,0
XRP.V,60,20240409,170000,0.624856,0.632225,0.613182,0.617638,49449754.877369,0
XRP.V,60,20240409,180000,0.617638,0.622282,0.612539,0.621788,25772024.134903,0
XRP.V,60,20240409,190000,0.621882,0.621988,0.613585,0.614954,14856512.277463,0
XRP.V,60,20240409,200000,0.61516,0.623257,0.610835,0.621276,28887695.779618,0
XRP.V,60,20240409,210000,0.621376,0.622876,0.619695,0.622676,12931126.018879,0
XRP.V,60,20240409,220000,0.622682,0.624775,0.620164,0.624069,13178506.023909,0
XRP.V,60,20240409,230000,0.624069,0.626018,0.62302,0.626018,10808370.010412,0
XRP.V,60,20240409,235900,0.626018,0.627249,0.62019,0.623419,17480527.217147,0
XRP.V,60,20240410,010000,0.623519,0.623913,0.620914,0.62212,13085433.925579,0
XRP.V,60,20240410,020000,0.62222,0.62262,0.610949,0.61396,31128281.61506,0
XRP.V,60,20240410,030000,0.613861,0.61496,0.610956,0.613554,10808580.797958,0
XRP.V,60,20240410,040000,0.613554,0.613754,0.605206,0.611172,23426354.543115,0
XRP.V,60,20240410,050000,0.611172,0.613516,0.600834,0.60254,30978895.315871,0
XRP.V,60,20240410,060000,0.60254,0.606815,0.600904,0.606415,28146349.843943,0
XRP.V,60,20240410,070000,0.606709,0.608727,0.605809,0.608103,10447572.169544,0
XRP.V,60,20240410,080000,0.608003,0.611353,0.607997,0.609229,13547579.71262,0
XRP.V,60,20240410,090000,0.609329,0.615234,0.607866,0.612834,42874089.368223,0
XRP.V,60,20240410,100000,0.612834,0.616252,0.611547,0.614552,22212682.28106,0
XRP.V,60,20240410,110000,0.614552,0.615614,0.607648,0.611627,28744077.590229,0
XRP.V,60,20240410,120000,0.611327,0.616051,0.6101,0.611994,18083667.236613,0
XRP.V,60,20240410,130000,0.612094,0.6146,0.605888,0.612769,31928329.109137,0
XRP.V,60,20240410,140000,0.612869,0.613551,0.611257,0.612357,9466002.7567829,0
XRP.V,60,20240410,150000,0.612357,0.613357,0.593805,0.601929,30369358.70845,0
XRP.V,60,20240410,160000,0.601829,0.603208,0.597507,0.603208,26941594.3526,0
XRP.V,60,20240410,170000,0.603208,0.606279,0.601051,0.605015,29385020.209024,0
XRP.V,60,20240410,180000,0.605021,0.607815,0.602964,0.607209,12377606.430347,0
XRP.V,60,20240410,190000,0.607209,0.615906,0.603934,0.615012,29967148.530188,0
XRP.V,60,20240410,200000,0.614512,0.616988,0.612312,0.615163,14842199.210473,0
XRP.V,60,20240410,210000,0.615363,0.61985,0.613094,0.618351,15705672.60174,0
XRP.V,60,20240410,220000,0.618251,0.6194,0.615345,0.618694,11237701.659341,0
XRP.V,60,20240410,230000,0.618694,0.619194,0.614396,0.614396,9096304.8485636,0
XRP.V,60,20240410,235900,0.614389,0.616788,0.612602,0.616182,10362083.834682,0
XRP.V,60,20240411,010000,0.616282,0.620195,0.616182,0.617175,13801592.458524,0
XRP.V,60,20240411,020000,0.617581,0.619375,0.616681,0.617175,7612443.8855478,0
XRP.V,60,20240411,030000,0.617175,0.620638,0.614875,0.619644,14498132.609888,0
XRP.V,60,20240411,040000,0.619644,0.619944,0.616794,0.6182,10192253.658762,0
XRP.V,60,20240411,050000,0.618194,0.619975,0.617269,0.618263,13812232.614544,0
XRP.V,60,20240411,060000,0.618263,0.621,0.616469,0.6198,9377663.392147,0
XRP.V,60,20240411,070000,0.619994,0.620194,0.616306,0.618343,11246658.036682,0
XRP.V,60,20240411,080000,0.618243,0.619812,0.617006,0.617212,6292574.5936252,0
XRP.V,60,20240411,090000,0.617212,0.617512,0.614806,0.616606,13777151.808385,0
XRP.V,60,20240411,100000,0.616806,0.621263,0.616106,0.618844,12638711.079427,0
XRP.V,60,20240411,110000,0.618844,0.621363,0.615969,0.618657,27841283.555235,0
XRP.V,60,20240411,120000,0.618757,0.619457,0.615701,0.615901,10593678.211569,0
XRP.V,60,20240411,130000,0.615901,0.616707,0.613183,0.613777,16373476.237055,0
XRP.V,60,20240411,140000,0.613877,0.614083,0.607551,0.609051,16582306.723715,0
XRP.V,60,20240411,150000,0.609157,0.614882,0.608851,0.614039,13926448.608243,0
XRP.V,60,20240411,160000,0.613939,0.615488,0.606694,0.610582,17355837.212593,0
XRP.V,60,20240411,170000,0.610482,0.610482,0.605439,0.605803,14887817.388336,0
XRP.V,60,20240411,180000,0.606009,0.608411,0.605703,0.60806,8149629.48084,0
XRP.V,60,20240411,190000,0.60796,0.609142,0.602867,0.608448,26441631.06323,0
XRP.V,60,20240411,200000,0.608442,0.611871,0.608042,0.611333,13483213.483373,0
XRP.V,60,20240411,210000,0.611239,0.612076,0.608188,0.610394,10002703.916733,0
XRP.V,60,20240411,220000,0.610394,0.6124,0.609194,0.6122,6324723.0664854,0
XRP.V,60,20240411,230000,0.6123,0.613912,0.6112,0.613312,9237940.8268925,0
XRP.V,60,20240411,235900,0.613312,0.613625,0.609224,0.609843,13151738.790725,0
XRP.V,60,20240412,010000,0.609943,0.610749,0.606755,0.608261,14898927.281878,0
XRP.V,60,20240412,020000,0.608061,0.609055,0.607061,0.608555,3701919.923684,0
XRP.V,60,20240412,030000,0.608555,0.609055,0.60713,0.607824,13534430.115221,0
XRP.V,60,20240412,040000,0.607824,0.608618,0.606618,0.60723,11125374.272743,0
XRP.V,60,20240412,050000,0.60733,0.610331,0.606924,0.60943,6095633.9803306,0
XRP.V,60,20240412,060000,0.60963,0.61208,0.609343,0.61198,6131714.0419492,0
XRP.V,60,20240412,070000,0.61208,0.614174,0.610873,0.613174,10292012.887228,0
XRP.V,60,20240412,080000,0.613174,0.61378,0.609712,0.610731,14773820.796743,0
XRP.V,60,20240412,090000,0.610724,0.613574,0.609124,0.6113,23199102.742266,0
XRP.V,60,20240412,100000,0.6113,0.615432,0.609188,0.6102,14885655.182048,0
XRP.V,60,20240412,110000,0.6102,0.612061,0.609594,0.611655,11796410.618701,0
XRP.V,60,20240412,120000,0.611655,0.612437,0.607372,0.610478,23022040.458609,0
XRP.V,60,20240412,130000,0.610478,0.610578,0.606363,0.608157,19276784.673543,0
XRP.V,60,20240412,140000,0.608163,0.609256,0.607651,0.607951,8870049.244077,0
XRP.V,60,20240412,150000,0.607857,0.608057,0.601859,0.602819,16340288.874474,0
XRP.V,60,20240412,160000,0.602819,0.602819,0.591311,0.595515,45413537.268741,0
XRP.V,60,20240412,170000,0.595915,0.597015,0.592039,0.593973,26796219.631273,0
XRP.V,60,20240412,180000,0.594073,0.595671,0.59258,0.593097,14163605.926691,0
XRP.V,60,20240412,190000,0.592997,0.59627,0.586848,0.593672,40161857.081034,0
XRP.V,60,20240412,200000,0.593672,0.594965,0.565119,0.574113,90854994.476708,0
XRP.V,60,20240412,210000,0.573913,0.576154,0.509194,0.528688,186118382.08262,0
XRP.V,60,20240412,220000,0.528489,0.538502,0.52369,0.536407,156911366.19507,0
XRP.V,60,20240412,230000,0.536507,0.546276,0.534001,0.543863,74600544.015909,0
XRP.V,60,20240412,235900,0.543963,0.54902,0.539567,0.545358,61808792.944836,0
XRP.V,60,20240413,010000,0.544858,0.547664,0.541379,0.545223,33088191.471401,0
XRP.V,60,20240413,020000,0.545223,0.549036,0.541627,0.547035,27871902.97016,0
XRP.V,60,20240413,030000,0.547035,0.54773,0.544439,0.546835,25384214.323527,0
XRP.V,60,20240413,040000,0.546935,0.54723,0.528732,0.530927,54146716.632267,0
XRP.V,60,20240413,050000,0.530527,0.541041,0.530427,0.539808,33071687.460348,0
XRP.V,60,20240413,060000,0.539808,0.544214,0.537513,0.543114,25830605.1331,0
XRP.V,60,20240413,070000,0.543114,0.549077,0.541403,0.547488,23647999.82553,0
XRP.V,60,20240413,080000,0.547488,0.548343,0.544063,0.544258,14430622.592136,0
XRP.V,60,20240413,090000,0.544058,0.546964,0.543463,0.546564,8868883.959509,0
XRP.V,60,20240413,100000,0.546564,0.547259,0.541852,0.542552,12334504.227634,0
XRP.V,60,20240413,110000,0.542552,0.543352,0.539456,0.540157,12389774.018727,0
XRP.V,60,20240413,120000,0.540062,0.541662,0.539056,0.5404,10504782.343698,0
XRP.V,60,20240413,130000,0.5405,0.543563,0.539605,0.543009,6913603.769724,0
XRP.V,60,20240413,140000,0.542909,0.546055,0.542149,0.542349,8847907.1863512,0
XRP.V,60,20240413,150000,0.542354,0.547555,0.540754,0.545298,15385487.105063,0
XRP.V,60,20240413,160000,0.545298,0.548221,0.543809,0.544614,14572202.961845,0
XRP.V,60,20240413,170000,0.544714,0.546609,0.541208,0.543209,7727909.0201989,0
XRP.V,60,20240413,180000,0.543209,0.547209,0.541608,0.543009,11181560.739027,0
XRP.V,60,20240413,190000,0.543109,0.543609,0.531301,0.532807,50587447.28449,0
XRP.V,60,20240413,200000,0.532701,0.532801,0.513298,0.520077,131210562.31888,0
XRP.V,60,20240413,210000,0.520077,0.530359,0.514621,0.529764,55023119.681347,0
XRP.V,60,20240413,220000,0.529764,0.53047,0.473121,0.491563,120008814.6475,0
XRP.V,60,20240413,230000,0.492965,0.496022,0.428349,0.431451,372365103.17566,0
XRP.V,60,20240413,235900,0.432654,0.461569,0.432654,0.461373,170227929.84073,0
XRP.V,60,20240414,010000,0.461073,0.479818,0.454472,0.476376,93728919.84219,0
XRP.V,60,20240414,020000,0.475975,0.48265,0.475379,0.479375,76511340.011523,0
XRP.V,60,20240414,030000,0.479375,0.48398,0.465393,0.474483,92175603.68637,0
XRP.V,60,20240414,040000,0.474684,0.480394,0.466366,0.479393,73167578.283527,0
XRP.V,60,20240414,050000,0.479393,0.479999,0.46973,0.473127,44042633.379068,0
XRP.V,60,20240414,060000,0.473027,0.473727,0.464013,0.470035,70461832.877842,0
XRP.V,60,20240414,070000,0.470035,0.483698,0.468029,0.482498,61454903.430145,0
XRP.V,60,20240414,080000,0.482598,0.494803,0.481597,0.491921,57649090.198106,0
XRP.V,60,20240414,090000,0.492021,0.499319,0.488549,0.496442,35090836.499109,0
XRP.V,60,20240414,100000,0.496442,0.498334,0.492951,0.495748,23933916.352748,0
XRP.V,60,20240414,110000,0.495748,0.498949,0.492746,0.493947,29754241.03085,0
XRP.V,60,20240414,120000,0.493847,0.497148,0.486638,0.488839,46026663.838949,0
XRP.V,60,20240414,130000,0.488839,0.493017,0.487829,0.491406,21776923.012656,0
XRP.V,60,20240414,140000,0.491511,0.492797,0.48034,0.482937,31617033.908015,0
XRP.V,60,20240414,150000,0.482736,0.493351,0.481774,0.489264,27073365.243437,0
XRP.V,60,20240414,160000,0.489264,0.492751,0.483046,0.484942,33625439.002452,0
XRP.V,60,20240414,170000,0.484842,0.488747,0.47953,0.483545,48546032.063631,0
XRP.V,60,20240414,180000,0.483345,0.489442,0.482545,0.486841,32204925.696863,0
XRP.V,60,20240414,190000,0.486941,0.495809,0.485846,0.491377,32449999.119498,0
XRP.V,60,20240414,200000,0.491377,0.495903,0.473545,0.48545,99130056.208869,0
XRP.V,60,20240414,210000,0.48525,0.493753,0.48385,0.492453,37560094.616922,0
XRP.V,60,20240414,220000,0.492453,0.494053,0.487902,0.490127,21743031.328694,0
XRP.V,60,20240414,230000,0.490127,0.492928,0.484545,0.486446,25021534.118928,0
XRP.V,60,20240414,235900,0.486346,0.488847,0.484941,0.487946,14420150.068346,0
XRP.V,60,20240415,010000,0.487946,0.506072,0.487946,0.504777,49099308.71457,0
XRP.V,60,20240415,020000,0.504777,0.507599,0.501901,0.503808,30297789.034708,0
XRP.V,60,20240415,030000,0.503808,0.505064,0.497742,0.498948,23633514.125254,0
XRP.V,60,20240415,040000,0.498848,0.502747,0.494438,0.501646,23366234.672685,0
XRP.V,60,20240415,050000,0.501646,0.501646,0.494901,0.496612,22957523.101739,0
XRP.V,60,20240415,060000,0.496512,0.5005,0.495416,0.498758,14605859.384715,0
XRP.V,60,20240415,070000,0.498959,0.499854,0.494825,0.498604,20174563.657394,0
XRP.V,60,20240415,080000,0.498604,0.504658,0.498604,0.504258,25547818.76819,0
XRP.V,60,20240415,090000,0.504258,0.518768,0.502757,0.515022,60517190.359987,0
XRP.V,60,20240415,100000,0.515122,0.51872,0.512014,0.514183,36315514.749541,0
XRP.V,60,20240415,110000,0.514083,0.519167,0.511455,0.514688,36434932.552318,0
XRP.V,60,20240415,120000,0.514688,0.517964,0.512207,0.515962,21785309.62333,0
XRP.V,60,20240415,130000,0.516062,0.519265,0.515025,0.518143,9372742.4218828,0
XRP.V,60,20240415,140000,0.518249,0.51925,0.511706,0.511906,18780169.853613,0
XRP.V,60,20240415,150000,0.511906,0.513908,0.509809,0.51271,19181844.429757,0
XRP.V,60,20240415,160000,0.51281,0.514791,0.506747,0.507607,21790812.076143,0
XRP.V,60,20240415,170000,0.507707,0.510054,0.493867,0.494167,51500400.356634,0
XRP.V,60,20240415,180000,0.494167,0.498699,0.488544,0.497213,46558614.470423,0
XRP.V,60,20240415,190000,0.497213,0.49994,0.49034,0.493412,37537634.783099,0
XRP.V,60,20240415,200000,0.493612,0.499715,0.487783,0.494137,41054317.752469,0
XRP.V,60,20240415,210000,0.494142,0.496809,0.487649,0.488244,45585539.452524,0
XRP.V,60,20240415,220000,0.488249,0.499895,0.481441,0.497799,46815582.261054,0
XRP.V,60,20240415,230000,0.497799,0.50027,0.491006,0.492907,23967794.481255,0
XRP.V,60,20240415,235900,0.492907,0.495894,0.489347,0.494784,28277517.002927,0
XRP.V,60,20240416,010000,0.494784,0.4997,0.491342,0.499195,18581812.917265,0
XRP.V,60,20240416,020000,0.499295,0.499295,0.495114,0.497809,15888481.41725,0
XRP.V,60,20240416,030000,0.497809,0.498125,0.487241,0.492748,29953393.928527,0
XRP.V,60,20240416,040000,0.492848,0.497639,0.490052,0.491342,24337701.153059,0
XRP.V,60,20240416,050000,0.491442,0.494698,0.48739,0.494298,14964702.17948,0
XRP.V,60,20240416,060000,0.494393,0.495798,0.486204,0.489244,20018101.388983,0
XRP.V,60,20240416,070000,0.489345,0.490155,0.475857,0.483085,37293643.993582,0
XRP.V,60,20240416,080000,0.483185,0.490084,0.481489,0.488268,18682000.18482,0
XRP.V,60,20240416,090000,0.488368,0.495763,0.487673,0.494162,22062557.965613,0
XRP.V,60,20240416,100000,0.494267,0.502306,0.493867,0.498704,33832219.577703,0
XRP.V,60,20240416,110000,0.498904,0.4997,0.495048,0.497049,25670567.12662,0
XRP.V,60,20240416,120000,0.497244,0.49915,0.492548,0.493143,26981293.238069,0
XRP.V,60,20240416,130000,0.493148,0.494143,0.479488,0.488747,44192164.450258,0
XRP.V,60,20240416,140000,0.488647,0.493199,0.48657,0.491193,23106786.276251,0
XRP.V,60,20240416,150000,0.491093,0.492594,0.487493,0.488798,17496634.945468,0
XRP.V,60,20240416,160000,0.488798,0.490147,0.48124,0.486422,26955159.950454,0
XRP.V,60,20240416,170000,0.486422,0.490347,0.48255,0.485045,23375545.764743,0
XRP.V,60,20240416,180000,0.485145,0.489899,0.483069,0.488268,22373042.370452,0
XRP.V,60,20240416,190000,0.488273,0.493952,0.487263,0.493246,31499467.933085,0
XRP.V,60,20240416,200000,0.493547,0.497609,0.492048,0.494914,16240258.895622,0
XRP.V,60,20240416,210000,0.494714,0.497475,0.490403,0.494638,34591991.581402,0
XRP.V,60,20240416,220000,0.494638,0.495134,0.489822,0.491723,10378556.34533,0
XRP.V,60,20240416,230000,0.491623,0.495524,0.490918,0.495224,9234434.3601556,0
XRP.V,60,20240416,235900,0.495324,0.4988,0.494724,0.496199,21953142.064448,0
XRP.V,60,20240417,010000,0.496199,0.497849,0.495504,0.496969,10605986.249532,0
XRP.V,60,20240417,020000,0.497074,0.498174,0.495873,0.496569,6075681.5933459,0
XRP.V,60,20240417,030000,0.496674,0.497864,0.494163,0.496159,13393639.446221,0
XRP.V,60,20240417,040000,0.496159,0.496159,0.492477,0.495529,15241400.574436,0
XRP.V,60,20240417,050000,0.495529,0.496799,0.493533,0.496399,10053057.863017,0
XRP.V,60,20240417,060000,0.496399,0.498,0.496099,0.497895,11929685.70058,0
XRP.V,60,20240417,070000,0.497695,0.50017,0.495564,0.499765,13718117.152489,0
XRP.V,60,20240417,080000,0.49976,0.501,0.497499,0.498805,11096290.570815,0
XRP.V,60,20240417,090000,0.498705,0.50042,0.495629,0.50032,18843936.841432,0
XRP.V,60,20240417,100000,0.50032,0.508207,0.497324,0.504901,34876651.401514,0
XRP.V,60,20240417,110000,0.504301,0.505506,0.496429,0.497579,29204690.026111,0
